scenario,sim_time,day_time,tech_queue_length,station_queue_length,techs_busy,techs_idle,stations_busy,stations_idle,generated_at
no preemption and +1 spec tech,875,Day 36 - Tuesday 11:00,5,1,2,1,2,0,2026-07-15T19:35:45.907548
no preemption and +1 spec tech,880,Day 36 - Tuesday 16:00,5,1,2,1,2,0,2026-07-15T19:35:45.907548
no preemption and +1 spec tech,885,Day 36 - Tuesday 21:00,5,1,2,1,2,0,2026-07-15T19:35:45.907548
no preemption and +1 spec tech,890,Day 37 - Wednesday 02:00,5,1,2,1,2,0,2026-07-15T19:35:45.907548
no preemption and +1 spec tech,895,Day 37 - Wednesday 07:00,5,1,2,1,2,0,2026-07-15T19:35:45.907548
no preemption and +1 spec tech,900,Day 37 - Wednesday 12:00,6,1,2,1,2,0,2026-07-15T19:35:45.907548
no preemption and +1 spec tech,905,Day 37 - Wednesday 17:00,6,1,2,1,2,0,2026-07-15T19:35:45.907548
no preemption and +1 spec tech,910,Day 37 - Wednesday 22:00,6,1,2,1,2,0,2026-07-15T19:35:45.907548
no preemption and +1 spec tech,915,Day 38 - Thursday 03:00,6,1,2,1,2,0,2026-07-15T19:35:45.907548
no preemption and +1 spec tech,920,Day 38 - Thursday 08:00,6,1,2,1,2,0,2026-07-15T19:35:45.907548
no preemption and +1 spec tech,925,Day 38 - Thursday 13:00,6,1,2,1,2,0,2026-07-15T19:35:45.907548
no preemption and +1 spec tech,930,Day 38 - Thursday 18:00,6,1,2,1,2,0,2026-07-15T19:35:45.907548
no preemption and +1 spec tech,935,Day 38 - Thursday 23:00,6,1,2,1,2,0,2026-07-15T19:35:45.907548
no preemption and +1 spec tech,940,Day 39 - Friday 04:00,6,1,2,1,2,0,2026-07-15T19:35:45.907548
no preemption and +1 spec tech,945,Day 39 - Friday 09:00,6,1,2,1,2,0,2026-07-15T19:35:45.907548
no preemption and +1 spec tech,950,Day 39 - Friday 14:00,6,1,2,1,2,0,2026-07-15T19:35:45.907548
no preemption and +1 spec tech,955,Day 39 - Friday 19:00,6,1,2,1,2,0,2026-07-15T19:35:45.907548
no preemption and +1 spec tech,960,Day 40 - Saturday 00:00,6,1,2,1,2,0,2026-07-15T19:35:45.907548
no preemption and +1 spec tech,965,Day 40 - Saturday 05:00,6,1,2,1,2,0,2026-07-15T19:35:45.907548
no preemption and +1 spec tech,970,Day 40 - Saturday 10:00,6,1,2,1,2,0,2026-07-15T19:35:45.907548
no preemption and +1 spec tech,975,Day 40 - Saturday 15:00,6,1,2,1,2,0,2026-07-15T19:35:45.907548
no preemption and +1 spec tech,980,Day 40 - Saturday 20:00,6,1,2,1,2,0,2026-07-15T19:35:45.907548
no preemption and +1 spec tech,985,Day 41 - Sunday 01:00,6,1,2,1,2,0,2026-07-15T19:35:45.907548
no preemption and +1 spec tech,990,Day 41 - Sunday 06:00,6,1,2,1,2,0,2026-07-15T19:35:45.907548
no preemption and +1 spec tech,995,Day 41 - Sunday 11:00,6,1,2,1,2,0,2026-07-15T19:35:45.907548
more demand,0,Day 0 - Monday 00:00,0,0,0,2,0,2,2026-07-15T19:35:46.208253
more demand,5,Day 0 - Monday 05:00,0,0,0,2,0,2,2026-07-15T19:35:46.208253
more demand,10,Day 0 - Monday 10:00,0,0,1,1,1,1,2026-07-15T19:35:46.208253
more demand,15,Day 0 - Monday 15:00,0,0,0,2,0,2,2026-07-15T19:35:46.208253
more demand,20,Day 0 - Monday 20:00,0,0,0,2,0,2,2026-07-15T19:35:46.208253
more demand,25,Day 1 - Tuesday 01:00,0,0,0,2,0,2,2026-07-15T19:35:46.208253
more demand,30,Day 1 - Tuesday 06:00,0,0,0,2,0,2,2026-07-15T19:35:46.208253
more demand,35,Day 1 - Tuesday 11:00,0,0,0,2,0,2,2026-07-15T19:35:46.208253
more demand,40,Day 1 - Tuesday 16:00,0,0,0,2,0,2,2026-07-15T19:35:46.208253
more demand,45,Day 1 - Tuesday 21:00,0,0,0,2,0,2,2026-07-15T19:35:46.208253
more demand,50,Day 2 - Wednesday 02:00,0,0,0,2,0,2,2026-07-15T19:35:46.208253
more demand,55,Day 2 - Wednesday 07:00,1,0,0,2,0,2,2026-07-15T19:35:46.208253
more demand,60,Day 2 - Wednesday 12:00,0,0,0,2,0,2,2026-07-15T19:35:46.208253
more demand,65,Day 2 - Wednesday 17:00,0,0,0,2,0,2,2026-07-15T19:35:46.208253
more demand,70,Day 2 - Wednesday 22:00,0,0,0,2,0,2,2026-07-15T19:35:46.208253
more demand,75,Day 3 - Thursday 03:00,0,0,0,2,0,2,2026-07-15T19:35:46.208253
more demand,80,Day 3 - Thursday 08:00,0,0,0,2,0,2,2026-07-15T19:35:46.208253
more demand,85,Day 3 - Thursday 13:00,0,0,0,2,0,2,2026-07-15T19:35:46.208253
more demand,90,Day 3 - Thursday 18:00,0,0,0,2,0,2,2026-07-15T19:35:46.208253
more demand,95,Day 3 - Thursday 23:00,0,0,0,2,0,2,2026-07-15T19:35:46.208253
more demand,100,Day 4 - Friday 04:00,0,0,0,2,0,2,2026-07-15T19:35:46.208253
more demand,105,Day 4 - Friday 09:00,1,0,2,0,2,0,2026-07-15T19:35:46.208253
more demand,110,Day 4 - Friday 14:00,2,0,2,0,2,0,2026-07-15T19:35:46.208253
more demand,115,Day 4 - Friday 19:00,2,0,2,0,2,0,2026-07-15T19:35:46.208253
more demand,120,Day 5 - Saturday 00:00,2,0,2,0,2,0,2026-07-15T19:35:46.208253
more demand,125,Day 5 - Saturday 05:00,2,0,2,0,2,0,2026-07-15T19:35:46.208253
more demand,130,Day 5 - Saturday 10:00,2,0,2,0,2,0,2026-07-15T19:35:46.208253
more demand,135,Day 5 - Saturday 15:00,2,0,2,0,2,0,2026-07-15T19:35:46.208253
more demand,140,Day 5 - Saturday 20:00,2,0,2,0,2,0,2026-07-15T19:35:46.208253
more demand,145,Day 6 - Sunday 01:00,2,0,2,0,2,0,2026-07-15T19:35:46.208253
more demand,150,Day 6 - Sunday 06:00,2,0,2,0,2,0,2026-07-15T19:35:46.208253
more demand,155,Day 6 - Sunday 11:00,2,0,2,0,2,0,2026-07-15T19:35:46.208253
more demand,160,Day 6 - Sunday 16:00,2,0,2,0,2,0,2026-07-15T19:35:46.208253
more demand,165,Day 6 - Sunday 21:00,2,0,2,0,2,0,2026-07-15T19:35:46.208253
more demand,170,Day 7 - Monday 02:00,2,0,2,0,2,0,2026-07-15T19:35:46.208253
more demand,175,Day 7 - Monday 07:00,6,0,2,0,2,0,2026-07-15T19:35:46.208253
more demand,180,Day 7 - Monday 12:00,4,0,1,1,1,1,2026-07-15T19:35:46.208253
more demand,185,Day 7 - Monday 17:00,2,0,1,1,1,1,2026-07-15T19:35:46.208253
more demand,190,Day 7 - Monday 22:00,2,0,1,1,1,1,2026-07-15T19:35:46.208253
more demand,195,Day 8 - Tuesday 03:00,2,0,1,1,1,1,2026-07-15T19:35:46.208253
more demand,200,Day 8 - Tuesday 08:00,3,0,2,0,2,0,2026-07-15T19:35:46.208253
more demand,205,Day 8 - Tuesday 13:00,2,0,1,1,1,1,2026-07-15T19:35:46.208253
more demand,210,Day 8 - Tuesday 18:00,1,0,1,1,1,1,2026-07-15T19:35:46.208253
more demand,215,Day 8 - Tuesday 23:00,1,0,1,1,1,1,2026-07-15T19:35:46.208253
more demand,220,Day 9 - Wednesday 04:00,1,0,1,1,1,1,2026-07-15T19:35:46.208253
more demand,225,Day 9 - Wednesday 09:00,1,0,1,1,1,1,2026-07-15T19:35:46.208253
more demand,230,Day 9 - Wednesday 14:00,1,0,1,1,1,1,2026-07-15T19:35:46.208253
more demand,235,Day 9 - Wednesday 19:00,1,0,2,0,2,0,2026-07-15T19:35:46.208253
more demand,240,Day 10 - Thursday 00:00,1,0,2,0,2,0,2026-07-15T19:35:46.208253
more demand,245,Day 10 - Thursday 05:00,1,0,2,0,2,0,2026-07-15T19:35:46.208253
more demand,250,Day 10 - Thursday 10:00,4,0,2,0,2,0,2026-07-15T19:35:46.208253
more demand,255,Day 10 - Thursday 15:00,3,0,2,0,2,0,2026-07-15T19:35:46.208253
more demand,260,Day 10 - Thursday 20:00,3,0,2,0,2,0,2026-07-15T19:35:46.208253
more demand,265,Day 11 - Friday 01:00,3,0,2,0,2,0,2026-07-15T19:35:46.208253
more demand,270,Day 11 - Friday 06:00,3,0,2,0,2,0,2026-07-15T19:35:46.208253
more demand,275,Day 11 - Friday 11:00,3,1,1,1,1,1,2026-07-15T19:35:46.208253
more demand,280,Day 11 - Friday 16:00,3,1,1,1,1,1,2026-07-15T19:35:46.208253
more demand,285,Day 11 - Friday 21:00,3,1,1,1,1,1,2026-07-15T19:35:46.208253
more demand,290,Day 12 - Saturday 02:00,3,1,1,1,1,1,2026-07-15T19:35:46.208253
more demand,295,Day 12 - Saturday 07:00,3,1,1,1,1,1,2026-07-15T19:35:46.208253
more demand,300,Day 12 - Saturday 12:00,3,1,1,1,1,1,2026-07-15T19:35:46.208253
more demand,305,Day 12 - Saturday 17:00,3,1,1,1,1,1,2026-07-15T19:35:46.208253
more demand,310,Day 12 - Saturday 22:00,3,1,1,1,1,1,2026-07-15T19:35:46.208253
more demand,315,Day 13 - Sunday 03:00,3,1,1,1,1,1,2026-07-15T19:35:46.208253
more demand,320,Day 13 - Sunday 08:00,3,1,1,1,1,1,2026-07-15T19:35:46.208253
more demand,325,Day 13 - Sunday 13:00,3,1,1,1,1,1,2026-07-15T19:35:46.208253
more demand,330,Day 13 - Sunday 18:00,3,1,1,1,1,1,2026-07-15T19:35:46.208253
more demand,335,Day 13 - Sunday 23:00,3,1,1,1,1,1,2026-07-15T19:35:46.208253
more demand,340,Day 14 - Monday 04:00,3,1,1,1,1,1,2026-07-15T19:35:46.208253
more demand,345,Day 14 - Monday 09:00,6,1,1,1,1,1,2026-07-15T19:35:46.208253
more demand,350,Day 14 - Monday 14:00,6,1,1,1,1,1,2026-07-15T19:35:46.208253
more demand,355,Day 14 - Monday 19:00,6,1,1,1,1,1,2026-07-15T19:35:46.208253
more demand,360,Day 15 - Tuesday 00:00,6,1,1,1,1,1,2026-07-15T19:35:46.208253
more demand,365,Day 15 - Tuesday 05:00,6,1,1,1,1,1,2026-07-15T19:35:46.208253
more demand,370,Day 15 - Tuesday 10:00,6,1,1,1,1,1,2026-07-15T19:35:46.208253
more demand,375,Day 15 - Tuesday 15:00,6,1,1,1,1,1,2026-07-15T19:35:46.208253
more demand,380,Day 15 - Tuesday 20:00,6,1,1,1,1,1,2026-07-15T19:35:46.208253
more demand,385,Day 16 - Wednesday 01:00,6,1,1,1,1,1,2026-07-15T19:35:46.208253
more demand,390,Day 16 - Wednesday 06:00,6,1,1,1,1,1,2026-07-15T19:35:46.208253
more demand,395,Day 16 - Wednesday 11:00,7,1,1,1,1,1,2026-07-15T19:35:46.208253
more demand,400,Day 16 - Wednesday 16:00,7,1,1,1,1,1,2026-07-15T19:35:46.208253
more demand,405,Day 16 - Wednesday 21:00,7,1,1,1,1,1,2026-07-15T19:35:46.208253
more demand,410,Day 17 - Thursday 02:00,7,1,1,1,1,1,2026-07-15T19:35:46.208253
more demand,415,Day 17 - Thursday 07:00,8,1,1,1,1,1,2026-07-15T19:35:46.208253
more demand,420,Day 17 - Thursday 12:00,9,1,1,1,1,1,2026-07-15T19:35:46.208253
more demand,425,Day 17 - Thursday 17:00,9,1,1,1,1,1,2026-07-15T19:35:46.208253
more demand,430,Day 17 - Thursday 22:00,9,1,1,1,1,1,2026-07-15T19:35:46.208253
more demand,435,Day 18 - Friday 03:00,9,1,1,1,1,1,2026-07-15T19:35:46.208253
more demand,440,Day 18 - Friday 08:00,12,1,1,1,1,1,2026-07-15T19:35:46.208253
more demand,445,Day 18 - Friday 13:00,12,1,1,1,1,1,2026-07-15T19:35:46.208253
more demand,450,Day 18 - Friday 18:00,12,1,1,1,1,1,2026-07-15T19:35:46.208253
more demand,455,Day 18 - Friday 23:00,12,1,1,1,1,1,2026-07-15T19:35:46.208253
more demand,460,Day 19 - Saturday 04:00,12,1,1,1,1,1,2026-07-15T19:35:46.208253
more demand,465,Day 19 - Saturday 09:00,12,1,1,1,1,1,2026-07-15T19:35:46.208253
more demand,470,Day 19 - Saturday 14:00,12,1,1,1,1,1,2026-07-15T19:35:46.208253
more demand,475,Day 19 - Saturday 19:00,12,1,1,1,1,1,2026-07-15T19:35:46.208253
more demand,480,Day 20 - Sunday 00:00,12,1,1,1,1,1,2026-07-15T19:35:46.208253
more demand,485,Day 20 - Sunday 05:00,12,1,1,1,1,1,2026-07-15T19:35:46.208253
more demand,490,Day 20 - Sunday 10:00,12,1,1,1,1,1,2026-07-15T19:35:46.208253
more demand,495,Day 20 - Sunday 15:00,12,1,1,1,1,1,2026-07-15T19:35:46.208253
more demand,500,Day 20 - Sunday 20:00,12,1,1,1,1,1,2026-07-15T19:35:46.208253
more demand,505,Day 21 - Monday 01:00,12,1,1,1,1,1,2026-07-15T19:35:46.208253
more demand,510,Day 21 - Monday 06:00,12,1,1,1,1,1,2026-07-15T19:35:46.208253
more demand,515,Day 21 - Monday 11:00,16,1,1,1,1,1,2026-07-15T19:35:46.208253
more demand,520,Day 21 - Monday 16:00,17,1,1,1,1,1,2026-07-15T19:35:46.208253
more demand,525,Day 21 - Monday 21:00,17,1,1,1,1,1,2026-07-15T19:35:46.208253
more demand,530,Day 22 - Tuesday 02:00,17,1,1,1,1,1,2026-07-15T19:35:46.208253
more demand,535,Day 22 - Tuesday 07:00,17,1,1,1,1,1,2026-07-15T19:35:46.208253
more demand,540,Day 22 - Tuesday 12:00,18,1,1,1,1,1,2026-07-15T19:35:46.208253
more demand,545,Day 22 - Tuesday 17:00,20,1,1,1,1,1,2026-07-15T19:35:46.208253
more demand,550,Day 22 - Tuesday 22:00,20,1,1,1,1,1,2026-07-15T19:35:46.208253
more demand,555,Day 23 - Wednesday 03:00,20,1,1,1,1,1,2026-07-15T19:35:46.208253
more demand,560,Day 23 - Wednesday 08:00,21,1,1,1,1,1,2026-07-15T19:35:46.208253
more demand,565,Day 23 - Wednesday 13:00,22,1,1,1,1,1,2026-07-15T19:35:46.208253
more demand,570,Day 23 - Wednesday 18:00,23,1,1,1,1,1,2026-07-15T19:35:46.208253
more demand,575,Day 23 - Wednesday 23:00,23,1,1,1,1,1,2026-07-15T19:35:46.208253
more demand,580,Day 24 - Thursday 04:00,23,1,1,1,1,1,2026-07-15T19:35:46.208253
more demand,585,Day 24 - Thursday 09:00,25,1,1,1,1,1,2026-07-15T19:35:46.208253
more demand,590,Day 24 - Thursday 14:00,25,1,1,1,1,1,2026-07-15T19:35:46.208253
more demand,595,Day 24 - Thursday 19:00,25,1,1,1,1,1,2026-07-15T19:35:46.208253
more demand,600,Day 25 - Friday 00:00,25,1,1,1,1,1,2026-07-15T19:35:46.208253
more demand,605,Day 25 - Friday 05:00,25,1,1,1,1,1,2026-07-15T19:35:46.208253
more demand,610,Day 25 - Friday 10:00,26,1,1,1,1,1,2026-07-15T19:35:46.208253
more demand,615,Day 25 - Friday 15:00,26,1,1,1,1,1,2026-07-15T19:35:46.208253
more demand,620,Day 25 - Friday 20:00,26,1,1,1,1,1,2026-07-15T19:35:46.208253
more demand,625,Day 26 - Saturday 01:00,26,1,1,1,1,1,2026-07-15T19:35:46.208253
more demand,630,Day 26 - Saturday 06:00,26,1,1,1,1,1,2026-07-15T19:35:46.208253
more demand,635,Day 26 - Saturday 11:00,26,1,1,1,1,1,2026-07-15T19:35:46.208253
more demand,640,Day 26 - Saturday 16:00,26,1,1,1,1,1,2026-07-15T19:35:46.208253
more demand,645,Day 26 - Saturday 21:00,26,1,1,1,1,1,2026-07-15T19:35:46.208253
more demand,650,Day 27 - Sunday 02:00,26,1,1,1,1,1,2026-07-15T19:35:46.208253
more demand,655,Day 27 - Sunday 07:00,26,1,1,1,1,1,2026-07-15T19:35:46.208253
more demand,660,Day 27 - Sunday 12:00,26,1,1,1,1,1,2026-07-15T19:35:46.208253
more demand,665,Day 27 - Sunday 17:00,26,1,1,1,1,1,2026-07-15T19:35:46.208253
more demand,670,Day 27 - Sunday 22:00,26,1,1,1,1,1,2026-07-15T19:35:46.208253
more demand,675,Day 28 - Monday 03:00,26,1,1,1,1,1,2026-07-15T19:35:46.208253
more demand,680,Day 28 - Monday 08:00,29,1,1,1,1,1,2026-07-15T19:35:46.208253
more demand,685,Day 28 - Monday 13:00,30,1,1,1,1,1,2026-07-15T19:35:46.208253
more demand,690,Day 28 - Monday 18:00,31,1,1,1,1,1,2026-07-15T19:35:46.208253
more demand,695,Day 28 - Monday 23:00,31,1,1,1,1,1,2026-07-15T19:35:46.208253
more demand,700,Day 29 - Tuesday 04:00,31,1,1,1,1,1,2026-07-15T19:35:46.208253
more demand,705,Day 29 - Tuesday 09:00,34,1,1,1,1,1,2026-07-15T19:35:46.208253
more demand,710,Day 29 - Tuesday 14:00,35,1,1,1,1,1,2026-07-15T19:35:46.208253
more demand,715,Day 29 - Tuesday 19:00,35,1,1,1,1,1,2026-07-15T19:35:46.208253
more demand,720,Day 30 - Wednesday 00:00,35,1,1,1,1,1,2026-07-15T19:35:46.208253
more demand,725,Day 30 - Wednesday 05:00,35,1,1,1,1,1,2026-07-15T19:35:46.208253
more demand,730,Day 30 - Wednesday 10:00,36,1,1,1,1,1,2026-07-15T19:35:46.208253
more demand,735,Day 30 - Wednesday 15:00,37,1,1,1,1,1,2026-07-15T19:35:46.208253
more demand,740,Day 30 - Wednesday 20:00,37,1,1,1,1,1,2026-07-15T19:35:46.208253
more demand,745,Day 31 - Thursday 01:00,37,1,1,1,1,1,2026-07-15T19:35:46.208253
more demand,750,Day 31 - Thursday 06:00,37,1,1,1,1,1,2026-07-15T19:35:46.208253
more demand,755,Day 31 - Thursday 11:00,39,1,1,1,1,1,2026-07-15T19:35:46.208253
more demand,760,Day 31 - Thursday 16:00,40,1,1,1,1,1,2026-07-15T19:35:46.208253
more demand,765,Day 31 - Thursday 21:00,40,1,1,1,1,1,2026-07-15T19:35:46.208253
more demand,770,Day 32 - Friday 02:00,40,1,1,1,1,1,2026-07-15T19:35:46.208253
more demand,775,Day 32 - Friday 07:00,40,1,1,1,1,1,2026-07-15T19:35:46.208253
more demand,780,Day 32 - Friday 12:00,41,1,1,1,1,1,2026-07-15T19:35:46.208253
more demand,785,Day 32 - Friday 17:00,41,1,1,1,1,1,2026-07-15T19:35:46.208253
more demand,790,Day 32 - Friday 22:00,41,1,1,1,1,1,2026-07-15T19:35:46.208253
more demand,795,Day 33 - Saturday 03:00,41,1,1,1,1,1,2026-07-15T19:35:46.208253
more demand,800,Day 33 - Saturday 08:00,41,1,1,1,1,1,2026-07-15T19:35:46.208253
more demand,805,Day 33 - Saturday 13:00,41,1,1,1,1,1,2026-07-15T19:35:46.208253
more demand,810,Day 33 - Saturday 18:00,41,1,1,1,1,1,2026-07-15T19:35:46.208253
more demand,815,Day 33 - Saturday 23:00,41,1,1,1,1,1,2026-07-15T19:35:46.208253
more demand,820,Day 34 - Sunday 04:00,41,1,1,1,1,1,2026-07-15T19:35:46.208253
more demand,825,Day 34 - Sunday 09:00,41,1,1,1,1,1,2026-07-15T19:35:46.208253
more demand,830,Day 34 - Sunday 14:00,41,1,1,1,1,1,2026-07-15T19:35:46.208253
more demand,835,Day 34 - Sunday 19:00,41,1,1,1,1,1,2026-07-15T19:35:46.208253
more demand,840,Day 35 - Monday 00:00,41,1,1,1,1,1,2026-07-15T19:35:46.208253
more demand,845,Day 35 - Monday 05:00,41,1,1,1,1,1,2026-07-15T19:35:46.208253
more demand,850,Day 35 - Monday 10:00,42,1,1,1,1,1,2026-07-15T19:35:46.208253
more demand,855,Day 35 - Monday 15:00,42,1,1,1,1,1,2026-07-15T19:35:46.208253
more demand,860,Day 35 - Monday 20:00,42,1,1,1,1,1,2026-07-15T19:35:46.208253
more demand,865,Day 36 - Tuesday 01:00,42,1,1,1,1,1,2026-07-15T19:35:46.208253
more demand,870,Day 36 - Tuesday 06:00,42,1,1,1,1,1,2026-07-15T19:35:46.208253
more demand,875,Day 36 - Tuesday 11:00,44,1,1,1,1,1,2026-07-15T19:35:46.208253
more demand,880,Day 36 - Tuesday 16:00,44,1,1,1,1,1,2026-07-15T19:35:46.208253
more demand,885,Day 36 - Tuesday 21:00,44,1,1,1,1,1,2026-07-15T19:35:46.208253
more demand,890,Day 37 - Wednesday 02:00,44,1,1,1,1,1,2026-07-15T19:35:46.208253
more demand,895,Day 37 - Wednesday 07:00,44,1,1,1,1,1,2026-07-15T19:35:46.208253
more demand,900,Day 37 - Wednesday 12:00,45,1,1,1,1,1,2026-07-15T19:35:46.208253
more demand,905,Day 37 - Wednesday 17:00,46,1,1,1,1,1,2026-07-15T19:35:46.208253
more demand,910,Day 37 - Wednesday 22:00,46,1,1,1,1,1,2026-07-15T19:35:46.208253
more demand,915,Day 38 - Thursday 03:00,46,1,1,1,1,1,2026-07-15T19:35:46.208253
more demand,920,Day 38 - Thursday 08:00,47,1,1,1,1,1,2026-07-15T19:35:46.208253
more demand,925,Day 38 - Thursday 13:00,47,1,1,1,1,1,2026-07-15T19:35:46.208253
more demand,930,Day 38 - Thursday 18:00,47,1,1,1,1,1,2026-07-15T19:35:46.208253
more demand,935,Day 38 - Thursday 23:00,47,1,1,1,1,1,2026-07-15T19:35:46.208253
more demand,940,Day 39 - Friday 04:00,47,1,1,1,1,1,2026-07-15T19:35:46.208253
more demand,945,Day 39 - Friday 09:00,47,1,1,1,1,1,2026-07-15T19:35:46.208253
more demand,950,Day 39 - Friday 14:00,48,1,1,1,1,1,2026-07-15T19:35:46.208253
more demand,955,Day 39 - Friday 19:00,48,1,1,1,1,1,2026-07-15T19:35:46.208253
more demand,960,Day 40 - Saturday 00:00,48,1,1,1,1,1,2026-07-15T19:35:46.208253
more demand,965,Day 40 - Saturday 05:00,48,1,1,1,1,1,2026-07-15T19:35:46.208253
more demand,970,Day 40 - Saturday 10:00,48,1,1,1,1,1,2026-07-15T19:35:46.208253
more demand,975,Day 40 - Saturday 15:00,48,1,1,1,1,1,2026-07-15T19:35:46.208253
more demand,980,Day 40 - Saturday 20:00,48,1,1,1,1,1,2026-07-15T19:35:46.208253
more demand,985,Day 41 - Sunday 01:00,48,1,1,1,1,1,2026-07-15T19:35:46.208253
more demand,990,Day 41 - Sunday 06:00,48,1,1,1,1,1,2026-07-15T19:35:46.208253
more demand,995,Day 41 - Sunday 11:00,48,1,1,1,1,1,2026-07-15T19:35:46.208253
more demand and +1 all,0,Day 0 - Monday 00:00,0,0,0,4,0,4,2026-07-15T19:35:46.454996
more demand and +1 all,5,Day 0 - Monday 05:00,0,0,0,4,0,4,2026-07-15T19:35:46.454996
more demand and +1 all,10,Day 0 - Monday 10:00,0,0,1,3,1,3,2026-07-15T19:35:46.454996
more demand and +1 all,15,Day 0 - Monday 15:00,0,0,0,4,0,4,2026-07-15T19:35:46.454996
more demand and +1 all,20,Day 0 - Monday 20:00,0,0,0,4,0,4,2026-07-15T19:35:46.454996
more demand and +1 all,25,Day 1 - Tuesday 01:00,0,0,0,4,0,4,2026-07-15T19:35:46.454996
more demand and +1 all,30,Day 1 - Tuesday 06:00,0,0,0,4,0,4,2026-07-15T19:35:46.454996
more demand and +1 all,35,Day 1 - Tuesday 11:00,0,0,0,4,0,4,2026-07-15T19:35:46.454996
more demand and +1 all,40,Day 1 - Tuesday 16:00,0,0,0,4,0,4,2026-07-15T19:35:46.454996
more demand and +1 all,45,Day 1 - Tuesday 21:00,0,0,0,4,0,4,2026-07-15T19:35:46.454996
more demand and +1 all,50,Day 2 - Wednesday 02:00,0,0,0,4,0,4,2026-07-15T19:35:46.454996
more demand and +1 all,55,Day 2 - Wednesday 07:00,0,0,0,4,0,4,2026-07-15T19:35:46.454996
more demand and +1 all,60,Day 2 - Wednesday 12:00,0,0,0,4,0,4,2026-07-15T19:35:46.454996
more demand and +1 all,65,Day 2 - Wednesday 17:00,0,0,0,4,0,4,2026-07-15T19:35:46.454996
more demand and +1 all,70,Day 2 - Wednesday 22:00,0,0,0,4,0,4,2026-07-15T19:35:46.454996
more demand and +1 all,75,Day 3 - Thursday 03:00,0,0,0,4,0,4,2026-07-15T19:35:46.454996
more demand and +1 all,80,Day 3 - Thursday 08:00,0,0,0,4,0,4,2026-07-15T19:35:46.454996
more demand and +1 all,85,Day 3 - Thursday 13:00,0,0,0,4,0,4,2026-07-15T19:35:46.454996
more demand and +1 all,90,Day 3 - Thursday 18:00,0,0,0,4,0,4,2026-07-15T19:35:46.454996
more demand and +1 all,95,Day 3 - Thursday 23:00,0,0,0,4,0,4,2026-07-15T19:35:46.454996
more demand and +1 all,100,Day 4 - Friday 04:00,0,0,0,4,0,4,2026-07-15T19:35:46.454996
more demand and +1 all,105,Day 4 - Friday 09:00,0,0,3,1,3,1,2026-07-15T19:35:46.454996
more demand and +1 all,110,Day 4 - Friday 14:00,0,0,2,2,2,2,2026-07-15T19:35:46.454996
more demand and +1 all,115,Day 4 - Friday 19:00,0,0,2,2,2,2,2026-07-15T19:35:46.454996
more demand and +1 all,120,Day 5 - Saturday 00:00,0,0,2,2,2,2,2026-07-15T19:35:46.454996
more demand and +1 all,125,Day 5 - Saturday 05:00,0,0,2,2,2,2,2026-07-15T19:35:46.454996
more demand and +1 all,130,Day 5 - Saturday 10:00,0,0,2,2,2,2,2026-07-15T19:35:46.454996
more demand and +1 all,135,Day 5 - Saturday 15:00,0,0,2,2,2,2,2026-07-15T19:35:46.454996
more demand and +1 all,140,Day 5 - Saturday 20:00,0,0,2,2,2,2,2026-07-15T19:35:46.454996
more demand and +1 all,145,Day 6 - Sunday 01:00,0,0,2,2,2,2,2026-07-15T19:35:46.454996
more demand and +1 all,150,Day 6 - Sunday 06:00,0,0,2,2,2,2,2026-07-15T19:35:46.454996
more demand and +1 all,155,Day 6 - Sunday 11:00,0,0,2,2,2,2,2026-07-15T19:35:46.454996
more demand and +1 all,160,Day 6 - Sunday 16:00,0,0,2,2,2,2,2026-07-15T19:35:46.454996
more demand and +1 all,165,Day 6 - Sunday 21:00,0,0,2,2,2,2,2026-07-15T19:35:46.454996
more demand and +1 all,170,Day 7 - Monday 02:00,0,0,2,2,2,2,2026-07-15T19:35:46.454996
more demand and +1 all,175,Day 7 - Monday 07:00,2,0,2,2,2,2,2026-07-15T19:35:46.454996
more demand and +1 all,180,Day 7 - Monday 12:00,1,0,2,2,2,2,2026-07-15T19:35:46.454996
more demand and +1 all,185,Day 7 - Monday 17:00,0,0,1,3,1,3,2026-07-15T19:35:46.454996
more demand and +1 all,190,Day 7 - Monday 22:00,0,0,1,3,1,3,2026-07-15T19:35:46.454996
more demand and +1 all,195,Day 8 - Tuesday 03:00,0,0,1,3,1,3,2026-07-15T19:35:46.454996
more demand and +1 all,200,Day 8 - Tuesday 08:00,0,0,3,1,3,1,2026-07-15T19:35:46.454996
more demand and +1 all,205,Day 8 - Tuesday 13:00,0,0,1,3,1,3,2026-07-15T19:35:46.454996
more demand and +1 all,210,Day 8 - Tuesday 18:00,0,0,1,3,1,3,2026-07-15T19:35:46.454996
more demand and +1 all,215,Day 8 - Tuesday 23:00,0,0,1,3,1,3,2026-07-15T19:35:46.454996
more demand and +1 all,220,Day 9 - Wednesday 04:00,0,0,1,3,1,3,2026-07-15T19:35:46.454996
